YEAR,MONTH,DAY_OF_MONTH,NEIGHBOURHOOD,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION
33003,2003,7,1,Central Business District,49.281729,-123.1135689,14,45,1,-1
516291,2017,7,6,Hastings-Sunrise,49.26292368,-123.0560657,22,30,3,-1
346566,2011,1,9,South Cambie,49.2348713,-123.1163771,11,40,6,-1
242000,2008,12,13,Central Business District,49.28215702,-123.0997017,10,36,5,-1
488858,2016,5,20,Kitsilano,49.25745191,-123.1529877,22,33,4,-1
115974,2005,6,10,Kensington-Cedar Cottage,49.2497669,-123.0799282,15,0,4,-1
432225,2014,10,18,Dunbar-Southlands,49.25105492,-123.1744047,15,0,5,-1
391912,2013,12,13,Fairview,49.26620849,-123.1424943,21,0,4,-1
271110,2009,10,6,Central Business District,49.27503222,-123.1236874,18,0,1,-1
232277,2008,9,14,Fairview,49.25955097,-123.1240023,0,0,6,-1
166151,2006,1,6,Hastings-Sunrise,49.28284651,-123.0545193,17,35,4,-1
189646,2007,4,11,Strathcona,49.28000968,-123.0812138,9,0,2,-1
386897,2013,11,27,Strathcona,49.26980201,-123.0837633,15,3,2,-1
113585,2005,10,23,Hastings-Sunrise,49.28109798,-123.0301043,6,45,6,-1
493435,2016,8,22,Central Business District,49.27904913,-123.1194784,20,30,0,-1
254355,2008,10,13,West End,49.29223458,-123.1365636,21,0,0,-1
449789,2015,10,21,Central Business District,49.28229905,-123.1111373,4,7,2,-1
209180,2007,6,20,Grandview-Woodland,49.28119273,-123.0676565,18,15,2,-1
319375,2010,3,7,Central Business District,49.28045054,-123.1182977,12,49,6,-1
119318,2005,1,13,Fairview,49.25695579,-123.1151949,6,24,3,-1
444752,2015,7,14,West End,49.28571262,-123.1395122,15,32,1,-1
160007,2006,2,14,Kerrisdale,49.22008765,-123.1437299,19,0,1,-1
421108,2014,3,6,Grandview-Woodland,49.28386282,-123.0567049,9,52,3,-1
151169,2006,7,3,Kerrisdale,49.21978025,-123.1761687,16,22,0,-1
249320,2008,2,15,Hastings-Sunrise,49.27657392,-123.0361437,5,0,4,-1
246079,2008,10,10,Oakridge,49.22577405,-123.1085139,23,30,4,-1
248702,2008,4,19,Marpole,49.20957084,-123.1405596,20,21,5,-1
526512,2017,5,5,Fairview,49.26344383,-123.1290031,9,30,4,-1
319784,2010,9,19,Sunset,49.23194066,-123.078501,12,0,6,-1
212717,2007,2,25,Mount Pleasant,49.26478117,-123.1087878,0,31,6,-1
437530,2014,9,6,Central Business District,49.28139486,-123.1196866,15,27,5,-1
102883,2005,11,15,Central Business District,49.28121313,-123.1161914,19,0,1,-1
60696,2004,5,24,Stanley Park,49.29339672,-123.139302,20,30,0,-1
474907,2015,5,26,Arbutus Ridge,49.24131464,-123.1681349,3,59,1,-1
228546,2008,4,17,Central Business District,49.27653814,-123.115575,8,30,3,-1
46543,2003,3,16,West End,49.2827794,-123.1391209,16,0,6,-1
246798,2008,5,14,Kensington-Cedar Cottage,49.23567989,-123.0727467,15,0,2,-1
63200,2004,12,11,Hastings-Sunrise,49.26523659,-123.0297204,2,44,5,-1
352948,2012,12,31,Grandview-Woodland,49.27043291,-123.0716253,0,53,0,-1
40058,2003,7,12,Mount Pleasant,49.26423172,-123.1007816,23,0,5,-1
7701,2003,10,18,Renfrew-Collingwood,49.23947901,-123.0236457,9,0,5,-1
407615,2013,3,26,Sunset,49.22294177,-123.1048457,8,15,1,-1
196201,2007,6,9,Mount Pleasant,49.25930854,-123.1011087,18,30,5,-1
9233,2003,2,15,Kitsilano,49.26159391,-123.1840268,15,0,5,-1
188330,2007,9,6,Kitsilano,49.26511747,-123.1806931,20,30,3,-1
33170,2003,1,27,Central Business District,49.27869255,-123.1199258,2,0,0,-1
33067,2003,6,15,Fairview,49.26335861,-123.1261846,7,32,6,-1
244075,2008,3,3,Kensington-Cedar Cottage,49.23750864,-123.0684415,22,30,0,-1
356992,2012,4,13,Kensington-Cedar Cottage,49.24807727,-123.0597881,5,45,4,-1
299505,2010,4,3,Kensington-Cedar Cottage,49.23866849,-123.0653418,19,0,5,-1
2750,2003,11,23,Kensington-Cedar Cottage,49.24155626,-123.0735301,22,0,6,-1
493400,2016,5,15,Grandview-Woodland,49.28194516,-123.0725728,2,30,6,-1
65832,2004,9,27,Killarney,49.22813332,-123.0239845,21,0,0,-1
255664,2008,5,25,Central Business District,49.28494099,-123.1153983,7,46,6,-1
191523,2007,8,19,Mount Pleasant,49.25886166,-123.0909363,0,1,6,-1
14762,2003,9,4,Grandview-Woodland,49.26334899,-123.0751902,18,0,3,-1
325958,2011,8,26,Central Business District,49.27943497,-123.1011653,1,30,4,-1
469356,2015,5,5,Mount Pleasant,49.26060915,-123.0929718,17,0,1,-1
43074,2003,12,10,Victoria-Fraserview,49.21061018,-123.066922,0,10,2,-1
402367,2013,10,5,South Cambie,49.25613393,-123.1151617,15,27,5,-1
282699,2009,12,12,Central Business District,49.2835193,-123.1166476,18,15,5,-1
348644,2011,2,16,Central Business District,49.28253947,-123.1181426,16,30,2,-1
14508,2003,3,28,Grandview-Woodland,49.27308818,-123.0730885,18,0,4,-1
239334,2008,7,2,Strathcona,49.2801115,-123.08715,1,53,2,-1
236204,2008,10,4,Kerrisdale,49.2297793,-123.160035,22,0,5,-1
365969,2012,6,4,West End,49.28565594,-123.126382,16,36,0,-1
276,2003,1,22,Central Business District,49.27542366,-123.1188373,19,0,2,-1
120634,2005,9,28,Kerrisdale,49.22950374,-123.1558483,17,0,2,-1
281848,2009,7,10,Central Business District,49.28433268,-123.1124349,12,0,4,-1
212616,2007,1,25,Grandview-Woodland,49.28525732,-123.0578214,9,30,3,-1
371720,2012,9,19,Grandview-Woodland,49.26957696,-123.0734289,23,0,2,-1
317937,2010,5,17,West End,49.28165842,-123.1334849,18,0,0,-1
39083,2003,4,13,Grandview-Woodland,49.27632672,-123.0715101,3,0,6,-1
275320,2009,9,25,Victoria-Fraserview,49.22833046,-123.054717,21,30,4,-1
478775,2016,4,24,Central Business District,49.28356875,-123.1144239,6,15,6,-1
97270,2004,2,11,Central Business District,49.27419556,-123.1283261,19,0,2,-1
176756,2006,10,11,Renfrew-Collingwood,49.25816372,-123.0369859,11,0,2,-1
5421,2003,7,12,Marpole,49.21219761,-123.1146134,20,30,5,-1
372573,2012,9,6,Grandview-Woodland,49.28479317,-123.0654198,2,0,3,-1
138500,2005,7,23,Central Business District,49.28717282,-123.1149943,15,0,5,-1
345484,2011,1,31,Kerrisdale,49.22003862,-123.148289,21,45,0,-1
108579,2005,10,7,Mount Pleasant,49.26338264,-123.1008096,16,0,4,-1
320815,2010,10,12,West End,49.28519183,-123.123859,0,14,1,-1
174922,2006,10,26,West End,49.28532935,-123.1323123,20,0,3,-1
127267,2005,7,22,Strathcona,49.27739322,-123.087183,20,0,4,-1
243216,2008,11,15,Mount Pleasant,49.26308256,-123.1096941,8,56,5,-1
304023,2010,7,29,Mount Pleasant,49.25886204,-123.1011827,15,32,3,-1
262384,2009,7,9,Central Business District,49.27839037,-123.1165289,5,11,3,-1
89612,2004,4,3,Kerrisdale,49.22757989,-123.1554077,2,43,5,-1
238919,2008,5,3,Mount Pleasant,49.26030217,-123.1054131,19,0,5,-1
99586,2005,10,15,Strathcona,49.27932033,-123.0972363,23,17,5,-1
416691,2014,10,23,Arbutus Ridge,49.24794747,-123.1583869,17,0,3,-1
182293,2006,5,2,Kensington-Cedar Cottage,49.26015281,-123.0698974,20,6,1,-1
296886,2010,9,25,Fairview,49.2696524,-123.1397645,22,0,5,-1
507726,2016,7,28,Strathcona,49.28111187,-123.0895963,18,48,3,-1
431882,2014,2,6,West End,49.28438843,-123.1374908,13,41,3,-1
522964,2017,5,9,Killarney,49.22372602,-123.0289811,16,15,1,-1
402760,2013,6,30,Central Business District,49.28390674,-123.1167172,16,46,6,-1
387405,2013,8,15,Central Business District,49.2844136,-123.1123809,16,44,3,-1
499769,2016,9,3,Killarney,49.22015206,-123.0451133,3,26,5,-1
232719,2008,12,31,West End,49.28792648,-123.1300502,18,0,2,-1
273788,2009,12,7,Renfrew-Collingwood,49.24305129,-123.0511394,21,0,0,-1
130672,2005,1,25,Central Business District,49.28238017,-123.1042075,18,15,1,-1
146128,2006,12,7,Killarney,49.21565483,-123.0267754,17,0,3,-1
104419,2005,4,2,Sunset,49.2141067,-123.102635,22,0,5,-1
55033,2004,4,24,Grandview-Woodland,49.27931919,-123.069061,22,30,5,-1
480476,2016,7,20,Kitsilano,49.26491339,-123.1612897,21,0,2,-1
30980,2003,10,19,Grandview-Woodland,49.28435193,-123.0616965,20,30,6,-1
441173,2015,1,8,Central Business District,49.28390674,-123.1167172,19,15,3,-1
420790,2014,10,3,Fairview,49.26064218,-123.1386397,18,30,4,-1
484750,2016,6,7,Mount Pleasant,49.26340802,-123.0820417,21,30,1,-1
187779,2007,3,19,Kensington-Cedar Cottage,49.24751024,-123.0876633,22,45,0,-1
236001,2008,6,30,Kitsilano,49.27170844,-123.1537131,18,0,0,-1
181026,2006,12,1,Central Business District,49.27839037,-123.1165289,19,0,4,-1
235742,2008,5,18,Kitsilano,49.26097582,-123.1540465,13,4,6,-1
281523,2009,12,5,West End,49.27965959,-123.1365704,21,0,5,-1
332628,2011,11,5,Fairview,49.26150167,-123.1253363,10,15,5,-1
404831,2013,8,2,Kensington-Cedar Cottage,49.24674574,-123.0690907,22,0,4,-1
76248,2004,11,3,Kensington-Cedar Cottage,49.24841682,-123.0826043,14,30,2,-1
379579,2013,1,7,Central Business District,49.28229119,-123.1183292,16,30,0,-1
252216,2008,11,4,West End,49.28307168,-123.1252625,12,0,1,-1
238499,2008,4,1,Central Business District,49.28236432,-123.1011879,11,50,1,-1
214365,2007,8,19,Riley Park,49.25180326,-123.100939,21,0,6,-1
427742,2014,8,23,Grandview-Woodland,49.26317687,-123.0639079,17,0,5,-1
93732,2004,6,5,Renfrew-Collingwood,49.2462418,-123.0497154,14,15,5,-1
109152,2005,7,19,West End,49.28052466,-123.1384555,12,0,1,-1
242288,2008,7,10,Strathcona,49.28186637,-123.0812216,2,0,3,-1
305349,2010,4,7,Fairview,49.26035435,-123.1387747,15,13,2,-1
512329,2016,2,21,Hastings-Sunrise,49.28018022,-123.0489596,0,53,6,-1
32194,2003,4,10,Central Business District,49.28441304,-123.1133248,10,0,3,-1
118947,2005,4,10,Central Business District,49.28245092,-123.1182643,14,52,6,-1
431465,2014,6,29,Kitsilano,49.26677449,-123.1791237,0,0,6,-1
290402,2009,11,29,Kerrisdale,49.22539165,-123.1777168,22,30,6,-1
60098,2004,8,18,Mount Pleasant,49.27289019,-123.1015427,12,40,2,-1
336839,2011,3,9,Central Business District,49.28276102,-123.1176182,18,16,2,-1
302357,2010,3,13,Grandview-Woodland,49.28748104,-123.0595583,0,0,5,-1
11545,2003,2,17,Kitsilano,49.2664515,-123.1576902,12,0,0,-1
189049,2007,5,29,Riley Park,49.23359436,-123.0994042,12,0,1,-1
189042,2007,10,7,Marpole,49.20807098,-123.1316919,3,0,6,-1
131715,2005,6,7,Killarney,49.22118327,-123.0392295,9,0,1,-1
126785,2005,1,31,Fairview,49.27029306,-123.1394472,22,0,0,-1
40331,2003,10,13,Kitsilano,49.26154137,-123.1758306,22,43,0,-1
494980,2016,5,16,Arbutus Ridge,49.2459803,-123.1655151,17,30,0,-1
494399,2016,4,18,Sunset,49.22766761,-123.1058271,21,30,0,-1
18960,2003,8,26,Kensington-Cedar Cottage,49.25352217,-123.0680805,15,30,1,-1
143073,2005,1,25,West Point Grey,49.26507508,-123.1935372,0,0,1,-1
423629,2014,6,13,Central Business District,49.28401973,-123.1138301,8,25,4,-1
204836,2007,9,10,Kensington-Cedar Cottage,49.26226976,-123.0682098,10,31,0,-1
75968,2004,4,27,Dunbar-Southlands,49.24246536,-123.1938287,0,1,1,-1
503086,2016,1,18,Central Business District,49.27557229,-123.1266804,13,36,0,-1
355092,2012,7,19,Sunset,49.23161865,-123.0797843,22,30,3,-1
149177,2006,1,10,Central Business District,49.28536858,-123.1175726,23,0,1,-1
265492,2009,4,14,Riley Park,49.24563441,-123.0928016,0,0,1,-1
152059,2006,5,10,Killarney,49.20825697,-123.0325352,15,0,2,-1
8340,2003,11,29,Riley Park,49.24563557,-123.0998253,1,0,5,-1
147054,2006,7,23,Grandview-Woodland,49.26924956,-123.0696119,22,0,6,-1
12680,2003,11,22,Kitsilano,49.26442091,-123.1480453,13,0,5,-1
513959,2017,6,11,Central Business District,49.28009237,-123.1177543,10,2,6,-1
441445,2015,2,15,Central Business District,49.27990923,-123.1022554,15,0,6,-1
107841,2005,1,4,Kerrisdale,49.22587462,-123.1648446,15,5,1,-1
385739,2013,3,8,Central Business District,49.27557229,-123.1266804,20,50,4,-1
33747,2003,7,17,Kensington-Cedar Cottage,49.24765743,-123.0826203,21,30,3,-1
376990,2012,3,19,West End,49.28597311,-123.1269582,17,50,0,-1
357196,2012,1,8,Kitsilano,49.26348729,-123.1504904,3,26,6,-1
432851,2014,4,20,Shaughnessy,49.25704601,-123.1313761,21,0,6,-1
3515,2003,9,7,Riley Park,49.25269212,-123.1026204,14,0,6,-1
454610,2015,10,1,Central Business District,49.27842347,-123.1301007,15,57,3,-1
375348,2012,2,27,Oakridge,49.22248346,-123.1216348,12,0,0,-1
135333,2005,9,10,Grandview-Woodland,49.2712389,-123.0568645,10,34,5,-1
284754,2009,12,13,West End,49.28773783,-123.1362369,18,0,6,-1
263969,2009,2,7,Kensington-Cedar Cottage,49.25198289,-123.0667327,7,15,5,-1
136593,2005,8,28,Central Business District,49.28244125,-123.1040068,1,18,6,-1
163636,2006,2,13,Kitsilano,49.25913405,-123.1481243,8,45,0,-1
522167,2017,3,1,Marpole,49.2064672,-123.1362806,22,0,2,-1
171893,2006,6,16,Central Business District,49.28030003,-123.1075467,10,6,4,-1
358679,2012,9,9,Mount Pleasant,49.26034394,-123.1130845,18,0,6,-1
515956,2017,5,16,Central Business District,49.28101718,-123.1184422,10,26,1,-1
468787,2015,8,13,Central Business District,49.28591477,-123.1168637,19,45,3,-1
285166,2009,1,16,Central Business District,49.27928622,-123.102155,8,30,4,-1
358033,2012,11,30,Renfrew-Collingwood,49.2362811,-123.0265579,18,0,4,-1
342442,2011,1,15,Kitsilano,49.26800796,-123.1482327,17,16,5,-1
391021,2013,1,31,Kensington-Cedar Cottage,49.26142535,-123.0664049,11,30,3,-1
78245,2004,10,26,Central Business District,49.27441867,-123.1189699,6,0,1,-1
455428,2015,1,31,Renfrew-Collingwood,49.2382731,-123.0318921,17,30,5,-1
243848,2008,1,11,Grandview-Woodland,49.27804871,-123.0598716,4,40,4,-1
506822,2016,12,29,Oakridge,49.23129397,-123.1249993,14,59,3,-1
437376,2014,2,13,Killarney,49.22400093,-123.0293018,16,0,3,-1
64941,2004,7,4,Dunbar-Southlands,49.24797965,-123.1730771,19,0,6,-1
407327,2013,10,28,Central Business District,49.28233019,-123.1037688,16,0,0,-1
300620,2010,1,22,Stanley Park,49.30009082,-123.1178904,11,42,4,-1
499754,2016,11,5,Kerrisdale,49.22765474,-123.1478602,16,30,5,-1
170997,2006,11,11,Hastings-Sunrise,49.27492386,-123.0340026,15,30,5,-1
276454,2009,2,23,Mount Pleasant,49.26209389,-123.1038689,21,0,0,-1
420264,2014,7,2,West End,49.29033648,-123.1378746,16,0,2,-1
143192,2005,4,7,Hastings-Sunrise,49.27613474,-123.0306669,0,0,3,-1
324629,2011,2,24,Marpole,49.20483369,-123.1223476,20,0,3,-1
214020,2007,2,3,West End,49.28503383,-123.1233114,2,30,5,-1
236733,2008,12,29,Central Business District,49.27453451,-123.1199472,1,0,0,-1
111235,2005,12,3,Killarney,49.23029686,-123.0358,16,30,5,-1
383447,2013,9,3,West Point Grey,49.27130865,-123.1908409,19,15,1,-1
278325,2009,12,4,Hastings-Sunrise,49.26194203,-123.0400775,21,23,4,-1
347211,2011,9,13,Riley Park,49.25472968,-123.1062517,14,0,1,-1
260733,2009,3,31,Mount Pleasant,49.26815834,-123.0989734,16,0,1,-1
204921,2007,7,21,Hastings-Sunrise,49.26204778,-123.0513077,12,0,5,-1
380030,2013,8,20,Hastings-Sunrise,49.27131789,-123.0440761,20,0,1,-1
392858,2013,10,7,Sunset,49.21069203,-123.0992089,20,16,0,-1
470952,2015,3,11,Marpole,49.20674671,-123.1405346,19,0,2,-1
465492,2015,6,3,West End,49.28290089,-123.1265581,22,0,2,-1
235477,2008,11,16,Kerrisdale,49.22909524,-123.1583174,17,45,6,-1
154905,2006,11,24,Central Business District,49.27732372,-123.1202178,10,17,4,-1
121567,2005,5,15,Marpole,49.21514589,-123.1402323,21,0,6,-1
28392,2003,4,6,West End,49.2856478,-123.1242673,13,40,6,-1
322976,2011,9,23,Killarney,49.23286417,-123.0434615,13,20,4,-1
469263,2015,8,25,Renfrew-Collingwood,49.25988027,-123.0494994,22,0,1,-1
404252,2013,6,29,Fairview,49.26947143,-123.1318696,11,57,5,-1
479913,2016,5,16,Kitsilano,49.26377453,-123.1526003,19,5,0,-1
442215,2015,7,8,Strathcona,49.27600221,-123.0991129,0,0,2,-1
102378,2005,3,13,Riley Park,49.23311654,-123.0994984,3,0,6,-1
128626,2005,1,11,West End,49.28045891,-123.1334074,7,30,1,-1
366612,2012,10,23,Grandview-Woodland,49.28119273,-123.0676565,17,37,1,-1
389193,2013,5,5,Riley Park,49.24310599,-123.0974296,22,0,6,-1
373505,2012,2,2,Killarney,49.23033058,-123.0305133,22,0,3,-1
445669,2015,12,4,West Point Grey,49.2618619,-123.2014814,2,0,4,-1
289722,2009,9,22,Central Business District,49.27871979,-123.1275863,14,0,1,-1
154255,2006,8,9,Sunset,49.22924324,-123.0905664,22,32,2,-1
250938,2008,10,18,Renfrew-Collingwood,49.2581712,-123.0401712,11,53,5,-1
148771,2006,8,19,Kerrisdale,49.23363164,-123.1543907,4,42,5,-1
407118,2013,8,19,Central Business District,49.27592026,-123.1279504,5,1,0,-1
201927,2007,8,16,Renfrew-Collingwood,49.23441419,-123.0406285,22,0,3,-1
384052,2013,11,11,Fairview,49.26974429,-123.1337227,21,0,0,-1
386858,2013,4,18,Grandview-Woodland,49.27660402,-123.068428,5,50,3,-1
312194,2010,8,12,Central Business District,49.28604054,-123.1186103,8,31,3,-1
52825,2004,5,15,West End,49.28176431,-123.1354031,0,0,5,-1
297548,2010,8,9,Central Business District,49.28046469,-123.1014305,3,9,0,-1
489474,2016,1,24,Dunbar-Southlands,49.25190682,-123.1860802,17,30,6,-1
67702,2004,1,17,Arbutus Ridge,49.24795597,-123.1610245,22,0,5,-1
360007,2012,8,15,Central Business District,49.27790409,-123.1174203,0,33,2,-1
247401,2008,11,21,Sunset,49.22530131,-123.0807744,22,0,4,-1
64271,2004,11,20,Central Business District,49.28717282,-123.1149943,22,45,5,-1
335895,2011,7,14,Killarney,49.21750149,-123.0296326,0,0,3,-1
517487,2017,5,2,West End,49.28226396,-123.1327186,17,38,1,-1
12364,2003,4,7,Fairview,49.2615157,-123.1286863,8,45,0,-1
103409,2005,12,3,Kensington-Cedar Cottage,49.25005022,-123.0899997,23,30,5,-1
529620,2017,5,19,Renfrew-Collingwood,49.25750177,-123.0525157,12,0,4,-1
452060,2015,5,12,Central Business District,49.28810803,-123.1201381,20,0,1,-1
502597,2016,9,22,Central Business District,49.28176609,-123.1154478,14,45,3,-1
198587,2007,10,11,Dunbar-Southlands,49.25554942,-123.1918617,12,0,3,-1
410389,2014,12,2,Arbutus Ridge,49.24940535,-123.1652473,16,0,1,-1
428509,2014,1,23,Hastings-Sunrise,49.28473783,-123.0523898,11,0,3,-1
10936,2003,12,25,Victoria-Fraserview,49.22588297,-123.0517239,22,0,3,-1
94254,2004,5,8,Shaughnessy,49.24383371,-123.135603,2,0,5,-1
193415,2007,7,31,Kitsilano,49.26985613,-123.1526416,23,35,1,-1
381664,2013,4,13,Sunset,49.21588726,-123.1061779,9,26,5,-1
90672,2004,11,15,Kensington-Cedar Cottage,49.2566736,-123.0566802,17,0,0,-1
43729,2003,8,22,Fairview,49.26957872,-123.1153305,22,0,4,-1
147504,2006,3,5,Mount Pleasant,49.25884988,-123.0880216,18,0,6,-1
126871,2005,5,31,Central Business District,49.27401714,-123.128046,14,30,1,-1
293996,2010,8,6,Riley Park,49.24511989,-123.1013471,20,30,4,-1
189932,2007,3,29,Sunset,49.22457822,-123.0964374,23,0,3,-1
512331,2016,3,4,West End,49.28580286,-123.1266076,13,59,4,-1
199780,2007,4,18,Dunbar-Southlands,49.23472108,-123.1803883,16,30,2,-1
308791,2010,5,10,Mount Pleasant,49.26303092,-123.1076977,15,5,0,-1
229489,2008,5,10,Sunset,49.21652313,-123.0860864,21,0,5,-1
58068,2004,10,17,Kerrisdale,49.23454405,-123.155653,14,30,6,-1
109892,2005,11,16,West End,49.28312638,-123.1419082,17,0,2,-1
433430,2014,10,16,Mount Pleasant,49.27007634,-123.1004925,17,0,3,-1
436161,2014,12,27,Killarney,49.23195875,-123.0348502,1,30,5,-1
464135,2015,4,11,West End,49.28529002,-123.1300331,4,51,5,-1
335662,2011,3,10,Central Business District,49.27675324,-123.1019861,8,0,3,-1
125563,2005,8,23,Central Business District,49.28603556,-123.1169657,0,0,1,-1
379839,2013,11,4,Mount Pleasant,49.26544288,-123.0997971,4,0,0,-1
298541,2010,3,10,Mount Pleasant,49.26786386,-123.0983144,7,35,2,-1
524545,2017,4,27,Mount Pleasant,49.26237844,-123.0807414,18,0,3,-1
75596,2004,2,18,Central Business District,49.28245092,-123.1182643,16,0,2,-1
12712,2003,1,21,Renfrew-Collingwood,49.25911033,-123.0557068,0,0,1,-1
287799,2009,10,10,Killarney,49.22304164,-123.045725,21,30,5,-1
187739,2007,4,27,Kensington-Cedar Cottage,49.23277374,-123.0758988,20,37,4,-1
408457,2014,1,14,Central Business District,49.27654761,-123.1190054,7,26,1,-1
225148,2008,6,19,Central Business District,49.27346946,-123.1182996,9,50,3,-1
233629,2008,7,1,Fairview,49.26073258,-123.1321151,8,40,1,-1
245690,2008,2,27,Mount Pleasant,49.27124899,-123.1005541,17,30,2,-1
446364,2015,11,17,Mount Pleasant,49.26117301,-123.0911263,17,0,1,-1
291661,2010,6,22,Central Business District,49.27875909,-123.1159853,14,10,1,-1
44453,2003,4,2,Fairview,49.26984388,-123.1370878,21,15,2,-1
196738,2007,4,20,Kitsilano,49.25805412,-123.1854322,8,30,4,-1
443419,2015,5,15,Musqueam,49.22688091,-123.1927983,23,47,4,-1
360492,2012,2,21,Central Business District,49.28145604,-123.1195941,13,51,1,-1
421538,2014,3,9,Mount Pleasant,49.27016587,-123.1077452,17,0,6,-1
65815,2004,9,10,Renfrew-Collingwood,49.24699372,-123.0261492,23,20,4,-1
215125,2007,9,14,Central Business District,49.27348986,-123.123737,17,0,4,-1
467553,2015,11,13,Fairview,49.26581651,-123.1216937,17,30,4,-1
28272,2003,1,1,Central Business District,49.28030003,-123.1075467,7,0,2,-1
19144,2003,10,25,Central Business District,49.2893878,-123.1287147,17,0,5,-1
110495,2005,11,23,Central Business District,49.28536858,-123.1175726,17,15,2,-1
140716,2005,12,13,Kitsilano,49.26074682,-123.1553726,23,59,1,-1
353694,2012,4,19,Renfrew-Collingwood,49.25481584,-123.0410974,8,30,3,-1
424739,2014,2,23,Fairview,49.26340037,-123.1237533,15,38,6,-1
208313,2007,8,24,Central Business District,49.27346946,-123.1182996,3,16,4,-1
162254,2006,5,21,Fairview,49.2603594,-123.1151868,21,30,6,-1
486675,2016,6,14,Central Business District,49.28094151,-123.1071279,10,26,1,-1
378385,2012,8,23,Central Business District,49.28121313,-123.1161914,12,0,3,-1
361433,2012,3,14,Strathcona,49.27920786,-123.0871234,19,0,2,-1
396374,2013,6,24,Central Business District,49.28139486,-123.1196866,14,2,0,-1
